Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),q0,q1,q2,q3
21:15:31.313,-0.1943,-0.1694,-1.2461,46.4478,341.1255,-5.5542,-176.1218,46.7853,2.6862,-0.02173,0.9173,0.00806,-0.3974
21:15:31.321,-0.8887,0.3198,0.0713,12.0239,244.0796,29.2358,-176.1438,40.99,1.5106,-0.02689,0.93619,0.00055,-0.35031
21:15:31.342,-1.2627,-0.147,-1.3218,-6.6528,166.9922,5.4321,-176.7316,37.2107,0.5328,-0.02551,0.94733,-0.00467,-0.31903
21:15:31.366,-0.7358,-0.1235,-1.2349,4.4556,91.6748,-8.2397,-176.792,35.0134,0.2527,-0.026,0.95328,-0.00626,-0.30075
21:15:31.379,-0.5098,-0.165,-1.0991,17.5781,72.4487,-22.7051,-176.3416,33.4204,0.4175,-0.02948,0.95724,-0.00565,-0.28751
21:15:31.401,-0.1958,-0.0195,-0.8872,14.2212,67.9932,-37.2925,-175.6549,32.1021,0.9009,-0.03421,0.96033,-0.0029,-0.27655
21:15:31.424,-0.3843,-0.1426,-1.1064,30.8228,121.3379,-25.5127,-174.9188,29.8334,1.3129,-0.03983,0.96536,-0.00031,-0.25766
21:15:31.463,-0.5288,-0.0757,-0.9961,26.5503,107.4829,-18.0054,-174.3475,27.3669,1.3239,-0.04514,0.97046,-0.0004,-0.23679
21:15:31.463,-0.1196,-0.374,-0.8418,35.6445,86.2427,-26.001,-173.5675,25.5212,1.5381,-0.05173,0.97379,0.00067,-0.22125
21:15:31.480,-0.2466,-0.1582,-0.9434,24.231,84.1675,-15.8691,-172.8864,23.7524,1.6754,-0.05768,0.97675,0.0015,-0.20624
21:15:31.500,-0.1528,-0.1563,-0.8188,19.165,54.3213,-5.8594,-172.4579,22.4066,1.6205,-0.06171,0.97885,0.00107,-0.19476
21:15:31.521,-0.208,-0.1782,-0.4771,11.2915,24.8413,4.5166,-172.2162,21.676,1.4063,-0.0643,0.97995,-0.0007,-0.18839
21:15:31.541,-0.0093,0.0498,-0.9297,-23.0103,5.188,9.7046,-172.5183,21.6101,1.1261,-0.06223,0.98019,-0.00259,-0.18768
21:15:31.559,0.0752,0.0527,-0.6499,-41.0767,102.478,6.4697,-173.3313,20.3247,0.7471,-0.05606,0.98264,-0.00381,-0.17651
21:15:31.638,0.7295,-0.2705,-1.4863,-40.1611,208.6792,-2.9907,-174.386,16.897,0.4504,-0.04782,0.98795,-0.0033,-0.14694
21:15:31.638,0.6108,-0.2363,-1.2026,-5.0659,302.2461,18.3105,-174.8419,11.5082,-0.1593,-0.04489,0.9939,-0.00589,-0.1001
21:15:31.638,0.3032,-0.0127,-0.8735,-8.7891,394.6533,24.353,-175.0616,4.2078,-1.0382,-0.04333,0.99829,-0.01065,-0.03629
21:15:31.670,-0.7026,0.1509,-1.5903,-24.8413,253.6011,40.5884,-175.6714,-2.2028,-2.0105,-0.03735,0.9989,-0.01682,0.0199
21:15:31.671,-0.9531,0.0435,-1.3428,-47.5464,85.3271,-19.043,-176.2756,-5.2075,-2.2906,-0.03149,0.99823,-0.01852,0.04605
21:15:31.678,0.3555,-0.2251,-1.0771,-44.5557,-8.4839,-33.2642,-177.215,-5.2625,-1.8182,-0.0235,0.9985,-0.01474,0.0463
21:15:31.701,0.4814,-0.3726,-1.1992,-8.4229,-14.0991,-15.7471,-177.6819,-4.8944,-1.3788,-0.01965,0.99878,-0.01114,0.04294
21:15:31.752,0.5801,-0.2124,-1.3887,-8.5449,-25.8179,-14.8926,-177.6379,-4.0759,-1.1316,-0.02017,0.99905,-0.00916,0.03577
21:15:31.776,0.9517,-0.2271,-1.3672,13.916,49.4385,-0.9766,-177.4567,-4.7241,-0.9668,-0.02179,0.99884,-0.00751,0.04141
21:15:31.778,0.8169,-0.1743,-1.0459,63.1104,140.8081,-1.6479,-176.5228,-6.9873,-0.8844,-0.02979,0.99762,-0.00586,0.06116
21:15:31.779,0.1587,-0.2583,-1.1006,74.8901,151.1841,13.1836,-174.8254,-10.1184,-1.1865,-0.04401,0.99503,-0.00632,0.08856
21:15:31.799,0.1855,-0.0474,-0.9199,57.251,122.6807,16.6016,-173.4027,-12.7771,-1.6095,-0.05557,0.9921,-0.00754,0.11188
21:15:31.884,0.1489,0.0293,-0.8086,39.3677,90.5762,17.2119,-172.3315,-14.7931,-2.0435,-0.06396,0.98941,-0.00906,0.12961
21:15:31.884,0.2817,-0.0171,-0.6997,28.1982,48.645,10.2539,-171.579,-16.04,-2.3401,-0.06982,0.98749,-0.00995,0.14063
21:15:31.884,0.5571,-0.2305,-0.4849,18.9209,49.0112,7.7515,-171.0571,-16.8365,-2.4774,-0.07388,0.98618,-0.00992,0.14761
21:15:31.884,0.3081,0.1167,-0.6753,-6.3477,68.1152,-0.7935,-170.8594,-18.2428,-2.5763,-0.07507,0.98419,-0.00949,0.15976
21:15:31.908,1.2021,-0.1323,-0.688,-40.4053,142.6392,-17.2729,-171.3483,-20.2917,-2.4829,-0.07037,0.98157,-0.00803,0.17725
21:15:31.918,1.1099,-0.0669,-0.7036,-11.1694,317.688,-15.7471,-171.4307,-25.8398,-2.6642,-0.0676,0.97205,-0.00589,0.22461
21:15:31.940,0.6982,-0.0483,-0.9102,-26.3062,289.0625,2.8076,-171.4142,-31.8658,-3.3179,-0.064,0.95905,-0.00723,0.2757
21:15:31.965,0.6035,-0.1611,-0.939,-22.583,261.5356,-6.1035,-171.4087,-37.1667,-3.8947,-0.06012,0.9454,-0.00827,0.32001
21:15:31.977,0.4536,-0.2026,-1.2925,-7.9346,229.6143,-14.5874,-171.3757,-42.1161,-4.1858,-0.05701,0.93088,-0.00702,0.36063
21:15:32.039,0.5767,-0.0952,-0.9092,1.0986,143.1274,-11.7798,-171.1505,-45.5109,-4.3011,-0.05658,0.91983,-0.0047,0.38806
21:15:32.069,0.4331,0.0562,-0.1133,10.8032,41.3208,6.6528,-170.7715,-46.9226,-4.389,-0.0585,0.91486,-0.00302,0.39935
21:15:32.094,1.146,-0.1914,-0.5068,7.6904,18.7988,7.5073,-170.6891,-47.0764,-4.2792,-0.05948,0.91428,-0.00174,0.40054
21:15:32.103,1.0288,-0.228,-0.5659,23.3765,42.2974,13.3667,-169.931,-47.6257,-4.5209,-0.06433,0.91199,-0.00055,0.40503
21:15:32.103,0.9365,-0.2783,-0.4761,33.2642,78.4302,16.9067,-168.7335,-48.8507,-5.0702,-0.07104,0.90698,0.00043,0.41504
21:15:32.103,0.7471,-0.2422,-0.4839,31.0669,63.1714,19.4092,-167.2559,-50.1141,-5.7843,-0.0791,0.90146,0.00146,0.42545
21:15:32.117,0.8047,-0.1182,-0.4604,25.0854,53.5278,17.334,-165.9045,-51.1359,-6.4929,-0.08621,0.89679,0.00214,0.43387
21:15:32.137,0.8838,-0.085,-0.459,14.4043,48.7061,14.7705,-164.8059,-52.0203,-7.0972,-0.09161,0.89267,0.00269,0.44119
21:15:32.160,0.8286,-0.2368,-0.3516,9.8267,52.3071,12.085,-163.8995,-52.9431,-7.641,-0.09561,0.88849,0.0032,0.44873
21:15:32.185,0.688,-0.1675,-0.2524,2.9907,31.4941,7.4463,-163.1635,-53.7122,-8.0695,-0.09882,0.88495,0.00388,0.45496
21:15:32.197,0.7144,-0.0713,-0.376,-1.2817,47.1191,-3.1738,-162.6636,-54.6075,-8.2782,-0.10077,0.8811,0.00549,0.46194
21:15:32.220,1.1357,-0.0366,-0.2407,-0.5493,75.9277,-13.7939,-162.5153,-55.7776,-8.2013,-0.10089,0.87637,0.00842,0.47073
21:15:32.269,1.8979,-0.0459,0.1113,-31.4331,206.9702,-26.6113,-162.2076,-58.9746,-8.7177,-0.09723,0.86322,0.01053,0.49515
21:15:32.269,1.2144,-0.0845,-0.457,-2.0142,440.1245,-48.584,-159.3787,-65.7092,-11.8817,-0.09424,0.83206,0.01099,0.54645
21:15:32.281,0.7163,-0.0908,-0.3828,-3.8452,479.9194,-70.1294,-151.6388,-75.0092,-19.8303,-0.08975,0.78329,0.01443,0.6149
21:15:32.327,0.7412,-0.2319,-0.4609,-8.4839,263.0615,-49.3164,-136.2305,-81.6779,-35.3101,-0.08463,0.74283,0.01935,0.66373
21:15:32.345,0.5659,-0.2144,-0.0908,-0.5493,70.8008,-11.2915,-123.8599,-83.6664,-47.5488,-0.08356,0.72812,0.02216,0.6799
21:15:32.346,0.8535,-0.1177,0.2261,5.8594,-5.8594,-6.0425,-123.5138,-83.8312,-47.5159,-0.08514,0.72729,0.02521,0.68048
21:15:32.356,1.2954,-0.2075,0.3115,0.7935,-40.4053,12.3291,-128.0511,-83.3478,-42.594,-0.08765,0.73135,0.02737,0.67569
21:15:32.389,1.0156,-0.1152,0.123,-1.1597,-37.7808,18.4937,-131.5009,-82.5073,-38.7982,-0.09149,0.73645,0.02774,0.66962
21:15:32.415,1.4673,-0.0752,0.0615,2.8076,1.2207,19.104,-131.7535,-82.0129,-38.2104,-0.09534,0.73853,0.02792,0.66681
21:15:32.436,1.519,-0.2749,0.1738,12.7563,85.6323,34.5459,-122.8656,-82.2052,-46.6644,-0.10214,0.73215,0.02652,0.67285
21:15:32.437,1.228,-0.2192,0.1309,17.334,147.3389,46.0815,-102.1289,-82.403,-66.9177,-0.11191,0.71646,0.02264,0.68814
21:15:32.458,0.8794,-0.0625,0.1182,9.3384,138.6108,44.6167,-80.9747,-81.535,-87.6874,-0.1217,0.69864,0.01758,0.70474
21:15:32.552,0.7041,-0.0972,0.1807,2.4414,107.4219,37.0483,-67.8571,-80.1398,-100.5194,-0.12958,0.68375,0.01297,0.71793
21:15:32.552,0.6523,-0.1592,0.2476,1.5259,82.5806,28.3203,-60.1996,-78.739,-107.9462,-0.13605,0.67184,0.00919,0.72797
21:15:32.552,0.7666,-0.458,0.0396,2.0142,86.9751,17.2119,-55.3107,-77.5964,-112.6263,-0.14081,0.66241,0.00677,0.73566
21:15:32.552,0.7681,0.0542,0.2202,6.6528,83.7402,-10.1929,-49.1144,-76.5582,-118.4985,-0.14374,0.65103,0.00766,0.74521
21:15:32.575,1.4072,-0.1069,0.3174,7.8125,171.3867,-32.959,-40.3253,-75.0751,-127.0514,-0.14377,0.63379,0.01028,0.75989
21:15:32.575,1.3701,-0.1885,0.0811,60.73,455.0171,-63.0493,-24.6918,-69.6313,-142.2784,-0.14371,0.58453,0.01416,0.79837
21:15:32.594,0.9795,-0.2075,0.3408,74.0356,536.8042,-70.4956,-13.1451,-60.3973,-153.2428,-0.14258,0.509,0.01932,0.8486
21:15:32.663,0.3843,-0.146,0.5684,45.9595,322.2046,-13.1226,-9.0033,-53.1354,-156.6595,-0.1459,0.45087,0.02136,0.88028
21:15:32.663,0.019,-0.0449,0.7964,28.7476,153.8086,8.4229,-7.6685,-49.1034,-157.3132,-0.15121,0.41846,0.02188,0.89523
21:15:32.663,-0.2017,-0.0034,0.8467,9.0332,48.8281,-3.0518,-7.1301,-47.4445,-157.3187,-0.15512,0.40488,0.0231,0.90076
21:15:32.677,0.1836,0.0747,0.8198,3.54,-50.9033,-4.5776,-7.0587,-47.84,-157.0825,-0.15674,0.40781,0.02524,0.89911
21:15:32.695,0.668,-0.1182,0.9375,0.0,-69.2749,0.4883,-7.207,-49.1089,-156.6541,-0.15802,0.41772,0.02786,0.89423
21:15:32.715,1.3364,0.0645,0.9063,-12.4512,-32.5928,3.7842,-7.5806,-50.0647,-156.1322,-0.15955,0.42545,0.02866,0.89029
21:15:32.756,0.8853,-0.2744,0.98,-9.7656,46.0815,18.1274,-8.0035,-49.4769,-155.6488,-0.16248,0.42142,0.02606,0.89175
21:15:32.780,0.7368,-0.0508,0.8472,-12.146,74.8291,27.2827,-8.5693,-48.0322,-154.9841,-0.16754,0.41101,0.02124,0.89578
21:15:32.803,0.6196,-0.0615,0.8154,-14.4653,74.707,23.0103,-9.1132,-46.4337,-154.4238,-0.17218,0.39938,0.01572,0.90027
21:15:32.803,0.4585,-0.1138,0.7578,-14.2212,67.3218,20.0195,-9.5636,-44.9451,-153.9954,-0.17609,0.38846,0.01062,0.90436
21:15:32.815,0.4858,-0.1235,0.6738,-14.2212,57.1899,8.3008,-9.8822,-43.6761,-153.7592,-0.17865,0.37906,0.0062,0.90787
21:15:32.834,0.4727,-0.0811,0.8467,4.3335,59.4482,2.1362,-9.9152,-42.4402,-153.6877,-0.18088,0.36945,0.0036,0.91141
21:15:32.853,0.625,-0.0137,0.7485,6.4087,73.5474,-4.0283,-9.5636,-41.1493,-153.8855,-0.18219,0.3588,0.00305,0.91541
21:15:32.907,1.061,-0.084,1.1343,4.2725,238.9526,-29.6631,-8.7616,-38.2324,-154.7699,-0.1813,0.33441,0.00085,0.92477
21:15:32.920,0.748,-0.1304,0.3643,36.3159,507.0801,-71.4111,-6.8005,-30.2179,-157.3462,-0.17407,0.26639,-0.00504,0.94794
21:15:32.920,0.2437,-0.3569,-0.0254,92.9565,560.4248,-46.2646,-4.3451,-19.4403,-159.6918,-0.1673,0.17267,-0.00702,0.97058
21:15:32.934,-0.6143,-0.1216,0.561,102.9053,322.5098,-3.3569,-2.0819,-11.3983,-160.4883,-0.16675,0.10092,-0.00098,0.98077
21:15:32.954,-1.0107,0.311,1.8496,62.439,44.4946,28.7476,-0.4944,-9.0253,-159.9774,-0.17294,0.07822,0.0094,0.98172
21:15:32.982,-0.7227,-0.0117,1.3027,-5.249,-52.3682,1.1597,-0.2307,-9.2944,-159.7961,-0.17459,0.08011,0.01218,0.98126
21:15:33.006,-0.0356,0.2813,1.5493,-15.3809,-60.5469,9.5825,-0.3241,-10.3107,-159.7192,-0.17505,0.08896,0.01303,0.98041
21:15:33.012,-0.1284,0.0161,1.0498,-33.8135,-52.2461,8.1177,-0.9448,-11.283,-159.6094,-0.17529,0.09821,0.00931,0.97952
21:15:33.085,0.1006,0.1113,1.0508,-36.1938,-43.8232,0.1831,-1.6095,-12.1399,-159.6094,-0.17447,0.10654,0.00494,0.97882
21:15:33.085,0.4922,-0.2207,0.8066,-30.2124,5.3711,3.7842,-2.3456,-12.4036,-159.6478,-0.1734,0.10992,-0.00095,0.97864
21:15:33.085,0.1089,-0.1421,0.9458,-16.4795,74.3408,7.019,-2.7795,-11.283,-159.6313,-0.17352,0.10101,-0.00638,0.97955
21:15:33.112,0.0918,0.0171,1.0522,-13.5498,93.8721,0.6714,-3.0542,-9.4757,-159.7247,-0.17313,0.08597,-0.01163,0.98102
21:15:33.138,-0.064,-0.0732,0.897,-8.4229,109.9854,-2.8076,-3.23,-7.3279,-159.9445,-0.17191,0.06781,-0.01657,0.98257
21:15:33.155,-0.0781,-0.2593,0.8003,-2.9907,106.0791,-5.7983,-3.3124,-5.2075,-160.2686,-0.16977,0.04971,-0.02066,0.98398
21:15:33.155,-0.0532,0.0928,0.9521,11.1084,91.3086,-3.7231,-3.1696,-3.2739,-160.5872,-0.16763,0.03281,-0.02243,0.98499
21:15:33.172,-0.043,0.0254,0.8647,18.4937,89.1724,0.8545,-2.8235,-1.4886,-160.7849,-0.16647,0.01694,-0.02216,0.9856
21:15:33.193,0.2881,-0.0176,0.8174,30.1514,150.5127,-1.9531,-2.3346,0.8789,-161.0046,-0.16507,-0.00418,-0.02136,0.98599
21:15:33.233,1.4136,-0.229,0.626,52.7954,439.5752,22.583,-1.7688,7.2345,-161.3177,-0.16287,-0.05975,-0.02545,0.98447
21:15:33.233,-0.187,0.1943,0.2344,88.9893,549.0723,35.7056,-0.2966,17.4683,-161.0596,-0.16299,-0.14938,-0.02753,0.97482
21:15:33.252,-1.3389,0.0283,0.1196,79.7729,533.5083,13.2446,1.626,28.147,-160.6256,-0.15976,-0.24197,-0.02728,0.9566
21:15:33.272,-1.043,-0.0469,0.2231,74.5239,329.9561,54.6875,3.7299,36.1121,-159.6204,-0.15811,-0.31039,-0.02429,0.93698
21:15:33.292,-2.8154,0.6538,2.1597,30.2124,121.46,42.7246,6.0205,39.8474,-158.0328,-0.16125,-0.34348,-0.01636,0.92502
21:15:33.316,-2.0088,0.4761,0.4648,6.958,17.2729,-4.2114,6.46,41.0339,-157.9175,-0.15964,-0.35358,-0.0152,0.92151
21:15:33.340,-0.6113,0.2832,0.73,-25.2075,65.7349,-29.6021,5.8337,41.9293,-158.7634,-0.1539,-0.35995,-0.0191,0.91992
21:15:33.351,-0.5088,0.0796,0.4561,-35.8276,81.665,-22.9492,4.9548,43.3301,-159.5435,-0.14908,-0.37012,-0.02591,0.9165
21:15:33.372,-0.7241,0.083,0.8662,-29.0527,147.9492,-31.0059,4.054,45.9009,-160.351,-0.1434,-0.38953,-0.03439,0.90909
21:15:33.391,-0.8525,-0.0137,0.4199,-38.0249,165.1001,-39.856,2.8784,49.1803,-161.488,-0.13583,-0.41428,-0.04434,0.8988
21:15:33.411,-0.769,-0.1421,0.4775,-34.1797,188.5376,-41.8091,1.3788,52.7618,-162.9163,-0.12772,-0.44098,-0.0553,0.8866
21:15:33.479,-0.9668,-0.1426,0.3857,-21.4233,190.3076,-45.2271,-0.3076,56.6016,-164.7784,-0.11783,-0.4696,-0.06512,0.8725
21:15:33.479,-0.958,-0.1377,0.2891,-8.1787,158.7524,-44.1284,-2.1423,59.9854,-167.0416,-0.10696,-0.49478,-0.07245,0.85931
21:15:33.507,-0.9512,-0.0947,0.125,-1.0986,137.5732,-39.6118,-3.9551,62.8308,-169.4861,-0.09601,-0.51602,-0.07703,0.84763
21:15:33.511,-1.0342,0.0635,0.0571,2.9297,77.5757,-21.3013,-5.4877,64.8029,-171.6394,-0.08704,-0.53082,-0.07935,0.8392
21:15:33.512,-0.6978,0.0229,0.3491,7.019,56.1523,1.4648,-5.993,66.0004,-172.7051,-0.0817,-0.53998,-0.07837,0.83395
21:15:33.534,-0.0264,-0.2256,0.1069,18.6768,209.5947,-4.6997,-6.3007,68.5547,-173.7103,-0.07614,-0.55899,-0.0762,0.82208
21:15:33.559,-0.2192,-0.105,-0.4155,50.1709,412.4146,-15.3809,-9.4098,75.3717,-178.2092,-0.06247,-0.60818,-0.07443,0.78775
21:15:33.571,-0.7974,-0.0015,-0.4395,54.0161,463.9282,-1.2207,-23.8623,84.1168,165.6573,-0.04675,-0.66943,-0.0705,0.73798
21:15:33.591,-0.8975,-0.0239,-0.2759,42.6025,383.4229,35.6445,-145.9314,86.4569,42.0996,-0.03601,-0.7222,-0.06296,0.68781
21:15:33.616,-0.9395,0.0767,-0.5259,25.3906,262.0239,75.1343,-174.5288,80.8264,12.3431,-0.03348,-0.7594,-0.05099,0.64767
21:15:33.632,-0.7388,0.2402,0.1177,2.2583,179.9927,96.9849,176.0504,77.0142,2.0654,-0.03815,-0.78149,-0.03552,0.62164
21:15:33.654,-2.1396,0.2739,-0.9038,-41.5649,180.7861,35.0342,172.3975,73.2184,-1.4941,-0.04541,-0.80136,-0.02905,0.59567
21:15:33.725,-1.9824,-0.2344,-0.8892,-7.3242,13.3667,2.2583,172.1448,71.3837,-1.8018,-0.04642,-0.81073,-0.02719,0.58286
21:15:33.725,-0.145,-0.2207,-0.5918,7.4463,114.624,-20.0806,173.551,70.2191,-0.6317,-0.04279,-0.81689,-0.0278,0.57446
21:15:33.725,-0.6299,-0.1016,-0.8818,19.8364,205.0781,-37.9639,176.3855,66.6321,1.7908,-0.03488,-0.83481,-0.03033,0.54849
21:15:33.739,-1.0005,0.0151,-0.7095,21.4233,190.6128,-36.1938,178.7585,62.6495,3.6365,-0.02573,-0.85352,-0.03271,0.51929
21:15:33.750,-0.958,-0.0386,-0.7437,30.4565,169.1895,-29.6021,-179.4672,59.1174,4.7241,-0.0163,-0.86914,-0.03354,0.49304
21:15:33.770,-0.7568,-0.021,-0.7456,31.9824,149.292,-24.1089,-178.1158,56.0028,5.257,-0.00705,-0.88217,-0.03278,0.4696
21:15:33.791,-1.1699,-0.2236,-0.3848,40.7715,107.8491,-12.6953,-177.0117,53.3661,5.4327,0.00195,-0.8927,-0.03064,0.44949
21:15:33.809,-0.6177,-0.0083,-0.4512,16.6016,72.876,-8.4229,-176.2592,51.8225,5.614,0.00787,-0.89856,-0.02982,0.43765
21:15:33.830,-0.0962,0.0098,-0.6465,-2.4414,78.9185,9.5825,-176.402,50.5316,5.0537,0.00949,-0.90353,-0.02649,0.42746
21:15:33.894,0.4458,-0.0894,-0.8145,9.4604,302.002,-5.7373,-176.6272,46.4117,4.3121,0.01215,-0.91843,-0.02301,0.39459
21:15:33.894,0.1807,0.0444,-1.1704,28.0151,424.6216,22.3999,-176.759,38.3807,3.2739,0.01727,-0.94388,-0.01767,0.32922
21:15:33.894,-0.5679,0.1484,-0.7993,3.7231,393.6768,36.8042,-177.193,29.9487,1.9061,0.01932,-0.96567,-0.00974,0.25864
21:15:33.911,-0.8555,0.1436,-0.5581,-40.4053,270.0806,41.3208,-178.2422,23.6591,0.5273,0.01404,-0.97861,-0.0014,0.20508
21:15:33.930,-0.8643,-0.0181,-0.4888,-80.3833,166.8701,23.8647,-179.8517,19.7864,-0.4559,0.00192,-0.98508,0.00415,0.17181
21:15:33.951,-0.7441,-0.7803,-2.3076,-6.897,127.5635,-24.231,179.4067,17.0892,-0.4779,-0.00446,-0.98883,0.00336,0.14862
21:15:33.976,0.2773,0.0283,-1.4292,5.7373,1.9531,-8.606,179.4122,16.5894,-0.1483,-0.00485,-0.98947,0.00055,0.14426
21:15:33.989,0.4785,-0.083,-1.02,26.8555,97.229,-17.8223,179.8297,15.6665,-0.0275,-0.0014,-0.99063,6e-05,0.13629
21:15:34.069,0.5073,-0.0776,-1.2876,42.6025,174.9878,-17.8833,-179.3518,12.7936,0.3021,0.00528,-0.99371,-0.00201,0.11142
21:15:34.069,0.145,-0.2217,-1.3481,68.2983,206.4209,-9.7046,-178.0994,8.6243,0.423,0.01624,-0.99698,-0.00244,0.07526
21:15:34.069,-0.0005,0.0205,-1.0747,73.4253,192.688,-7.3853,-176.6492,4.6088,0.4504,0.02902,-0.99872,-0.00278,0.04034
21:15:34.088,-0.0313,-0.0239,-1.0957,67.3828,173.1567,0.1221,-175.2649,1.0052,0.2966,0.04126,-0.99905,-0.00223,0.00888
21:15:34.088,0.1704,-0.1284,-0.9229,57.1899,159.2407,0.9766,-174.0784,-2.2192,0.0055,0.05161,-0.99844,-0.00107,-0.01935
21:15:34.109,-0.3296,-0.4341,-0.8198,69.2749,114.624,32.8979,-172.8754,-4.9878,-0.4779,0.06186,-0.99707,0.00146,-0.0437
21:15:34.129,0.3105,0.1504,-0.5684,18.7988,102.9053,2.4414,-172.3755,-7.1466,-0.7416,0.06589,-0.99582,0.00229,-0.06262
21:15:34.147,0.1802,0.3008,-0.6006,-3.418,50.9644,1.1597,-172.2546,-8.421,-1.0052,0.06668,-0.995,0.00378,-0.07388
21:15:34.168,1.0244,-0.0186,-0.7427,-21.1182,120.6055,-16.4185,-172.6941,-9.7284,-0.9943,0.06271,-0.99432,0.00323,-0.08514
21:15:34.189,1.3228,-0.1646,-0.9663,-18.1274,233.0933,0.3662,-173.0621,-13.7714,-1.1261,0.05884,-0.99094,0.0025,-0.12024
21:15:34.243,0.7856,-0.1816,-1.0186,-6.4697,307.6172,5.9814,-173.0457,-19.4568,-1.6974,0.05725,-0.9838,0.00433,-0.16956
21:15:34.253,0.2642,-0.2153,-0.9556,-0.6714,310.6689,5.3101,-172.7655,-25.8289,-2.3566,0.05685,-0.97281,0.00589,-0.2243
21:15:34.253,-0.0278,0.1338,0.1274,-8.1787,237.4878,0.8545,-172.6227,-31.2396,-2.8345,0.05527,-0.96115,0.00647,-0.27014
21:15:34.281,0.3105,-0.1191,-0.353,-75.9888,126.5259,-9.8877,-173.8916,-33.783,-2.9059,0.04355,-0.95554,0.00879,-0.29132
21:15:34.287,0.0547,-0.3013,-1.5337,-46.7529,73.9746,-23.9868,-175.4846,-35.7111,-2.3895,0.03107,-0.95108,0.00775,-0.3071
21:15:34.308,1.1665,0.0796,-1.8193,-62.7441,23.8647,-49.8657,-177.2864,-36.3757,-1.225,0.0191,-0.94974,0.00278,-0.31226
21:15:34.332,1.3369,-0.0498,-0.9683,12.3901,17.7612,-1.8921,-177.3358,-36.524,-0.8459,0.01974,-0.94934,-0.00024,-0.31345
21:15:34.347,1.4004,-0.2178,-0.6001,34.2407,89.5386,8.606,-176.5668,-37.6117,-0.8789,0.02582,-0.9462,-0.00232,-0.32242
21:15:34.369,1.4492,-0.1592,-0.7373,44.6167,233.3374,11.2915,-175.3308,-41.3031,-1.181,0.03445,-0.93503,-0.00467,-0.35275
21:15:34.391,1.1626,-0.0557,-0.6455,57.9224,274.4141,25.3296,-173.2874,-46.4612,-2.1753,0.04626,-0.91757,-0.00565,-0.39471
21:15:34.407,0.6538,-0.0244,-0.5283,52.1851,252.8687,35.0952,-170.5682,-51.6577,-3.9825,0.05881,-0.89771,-0.00461,-0.43652
21:15:34.430,0.3008,-0.0518,-0.5093,35.8887,178.2227,33.5083,-167.7118,-55.448,-6.1578,0.0697,-0.88147,-0.00241,-0.46695
21:15:34.454,0.4658,-0.1929,-0.1367,20.5078,120.4834,15.7471,-165.6244,-58.0518,-7.7234,0.07669,-0.8696,-0.00208,-0.48764
21:15:34.513,0.6069,-0.083,0.0308,9.2773,95.3369,-3.9673,-164.2676,-59.9194,-8.811,0.0802,-0.8609,-0.0022,-0.50232
21:15:34.513,0.7983,0.084,-0.5444,-8.606,92.4683,-19.165,-164.0424,-61.5894,-8.9154,0.07938,-0.85358,-0.00467,-0.51474
21:15:34.513,1.0439,0.0703,0.1245,-4.9438,79.4067,-24.1699,-163.9435,-63.6877,-8.6682,0.07877,-0.84427,-0.00986,-0.52988
21:15:34.528,1.5415,-0.0957,-0.103,-14.7705,134.2163,-24.353,-164.1852,-65.7861,-8.4155,0.07571,-0.8349,-0.01346,-0.54492
21:15:34.547,1.5313,-0.1704,-0.187,-4.4556,239.1968,-24.8413,-162.7075,-69.8401,-9.8108,0.07437,-0.81497,-0.01636,-0.57437
21:15:34.617,1.3662,-0.2305,-0.2637,4.8828,313.7817,-20.3857,-157.8296,-75.4651,-14.5239,0.07489,-0.78473,-0.01859,-0.61493
21:15:34.642,0.959,-0.1978,-0.1953,14.6484,310.4858,-10.9253,-144.0912,-81.1615,-27.9492,0.0777,-0.74951,-0.02008,-0.65704
21:15:34.642,-0.5078,0.4868,1.144,32.1045,163.5132,10.0098,-114.5325,-84.3256,-56.9641,0.08298,-0.7211,-0.02167,-0.68741
21:15:34.642,0.2642,-0.1533,-0.1201,-12.7563,89.6606,-39.1846,-95.1636,-85.3857,-76.4923,0.07944,-0.70923,-0.02328,-0.70001
21:15:34.681,0.9111,-0.1836,-0.085,-5.6763,18.8599,-42.9688,-85.6439,-86.2317,-85.9021,0.07529,-0.70471,-0.02881,-0.70483
21:15:34.704,1.9683,-0.3716,0.1011,20.0806,33.0811,4.2114,-80.6891,-86.6766,-90.6976,0.07343,-0.703,-0.03259,-0.70657
21:15:34.704,1.9082,-0.2905,0.396,32.5317,186.7065,29.4189,-50.257,-85.177,-120.3772,0.082,-0.68701,-0.03329,-0.72116
21:15:34.739,1.9355,-0.0674,0.2549,30.2124,286.438,39.6729,-28.0096,-80.5847,-141.828,0.09402,-0.65332,-0.0307,-0.75052
21:15:34.739,0.8267,-0.0439,0.4717,26.8555,336.731,65.1855,-19.9237,-74.1522,-149.1998,0.10809,-0.6091,-0.0246,-0.78522
21:15:34.746,0.4946,0.0366,0.3901,4.3335,257.3853,68.5425,-17.9022,-68.324,-150.7159,0.12201,-0.56921,-0.01563,-0.81287
21:15:34.766,0.5806,0.0752,0.5435,-9.1553,180.4199,57.6172,-17.7429,-64.1492,-150.6775,0.13263,-0.54065,-0.00632,-0.83066
