"Time(s)","ax(g)","ay(g)","az(g)","wx(deg/s)","wy(deg/s)","wz(deg/s)","AngleX(deg)","AngleY(deg)","AngleZ(deg)","T(°)","Voltage(v)","q0","q1","q2","q3","label:rotate_direction","label:rotate_velocity","label:cantainer_volume","label:liquid_volume"
" 15:20:42.649","-0.4941","-0.6538","-1.0024","-151.3672","-16.6016","-3.479","165.2673","26.098","-22.9669","27.32","3.62","0.07779","0.95251","-0.16397","-0.24432","0","0","0","1"
" 15:20:42.672","-0.4585","-0.6177","-1.0635","-20.9351","-4.8828","-2.6245","164.0039","26.2683","-23.2251","27.23","3.62","0.08737","0.95093","-0.16315","-0.24771","0","0","0","1"
" 15:20:42.688","-0.3813","0.3267","-0.8882","-1.8921","5.3711","-5.0659","164.1962","26.2408","-23.2855","27.26","3.62","0.08569","0.95105","-0.16409","-0.24725","0","0","0","1"
" 15:20:42.768","-0.4116","0.27","-0.873","-5.4321","1.2207","-5.127","164.2126","26.2024","-23.3734","27.29","3.62","0.08548","0.95099","-0.16495","-0.24698","0","0","0","1"
" 15:20:42.768","-0.4541","0.3877","-0.8408","-11.9629","-4.5166","-6.1646","164.1962","26.2573","-23.4833","27.29","3.62","0.08527","0.95074","-0.16574","-0.24753","0","0","0","1"
" 15:20:42.768","-0.4688","0.1113","-0.9175","-10.1318","-11.0474","-6.3477","164.0204","26.4221","-23.6481","27.26","3.62","0.08603","0.95007","-0.16647","-0.24924","0","0","0","1"
" 15:20:42.816","-0.4712","1.7671","-0.7002","-104.0649","-12.146","1.1597","163.0975","26.6309","-23.9941","27.28","3.62","0.09247","0.94852","-0.16696","-0.25256","0","0","0","1"
" 15:20:42.817","-0.5244","0.1694","-1.0815","-191.3452","-27.4658","4.4556","159.1479","27.0264","-24.7797","27.16","3.62","0.12247","0.94302","-0.16388","-0.26221","0","0","0","1"
" 15:20:42.818","-0.4453","0.4355","-0.9058","-197.7539","-31.5552","4.6387","155.2313","27.5757","-25.5157","27.3","3.62","0.15167","0.9364","-0.15964","-0.27301","0","0","0","1"
" 15:20:42.850","-0.3159","0.019","-0.7788","-174.7437","-27.4658","11.5356","151.2982","27.9547","-26.3947","27.33","3.62","0.18069","0.92889","-0.15634","-0.28275","0","0","0","1"
" 15:20:42.857","-0.2847","-0.105","-0.606","-114.9292","-13.7329","7.6294","148.6011","28.1195","-27.0319","27.3","3.62","0.2005","0.92331","-0.15436","-0.28873","0","0","0","1"
" 15:20:42.866","-0.373","-0.1514","-0.5889","-24.353","3.3569","2.7466","147.5793","28.0701","-27.3175","27.29","3.62","0.20813","0.92117","-0.15417","-0.29025","0","0","0","1"
" 15:20:42.887","-0.4678","0.4404","-0.6016","20.6909","10.376","0.3662","148.0518","27.8778","-27.4164","27.31","3.62","0.20456","0.92215","-0.15674","-0.28827","0","0","0","1"
" 15:20:42.941","-0.4878","0.5869","-0.6738","15.564","14.5264","-3.6011","148.7219","27.6471","-27.4438","27.25","3.62","0.19965","0.92365","-0.15924","-0.28561","0","0","0","1"
" 15:20:42.941","-0.5522","0.4175","-0.6963","5.4321","14.5264","-0.2441","149.101","27.3999","-27.5317","27.29","3.62","0.19699","0.9245","-0.16156","-0.28333","0","0","0","1"
" 15:20:42.981","-0.5142","0.1636","-0.7241","23.8647","14.2212","4.2114","149.4965","27.1527","-27.735","27.31","3.62","0.19391","0.92523","-0.16486","-0.28113","0","0","0","1"
" 15:20:42.982","-0.4731","0.4463","-0.7124","40.1001","16.8457","4.1504","150.3589","26.8506","-27.9602","27.29","3.62","0.18716","0.92676","-0.16953","-0.27792","0","0","0","1"
" 15:20:42.984","-0.4541","0.6006","-0.7285","42.7856","20.3857","2.7466","151.3861","26.5155","-28.136","27.23","3.62","0.17926","0.92859","-0.17432","-0.27402","0","0","0","1"
" 15:20:43.007","-0.4917","0.6899","-0.7539","13.4888","18.9819","3.9063","151.9739","26.1694","-28.3722","27.3","3.62","0.1748","0.92963","-0.17847","-0.27075","0","0","0","1"
" 15:20:43.033","-0.4268","0.4751","-0.8047","-13.7939","13.7939","7.9346","151.8695","25.8728","-28.7512","27.27","3.62","0.17548","0.92926","-0.18201","-0.26913","0","0","0","1"
" 15:20:43.046","-0.3677","0.8711","-0.7354","-71.2891","9.7656","9.6436","150.9851","25.6146","-29.2786","27.24","3.62","0.18207","0.92737","-0.18484","-0.26938","0","0","0","1"
" 15:20:43.121","-0.4688","0.1782","-0.7251","-46.2036","8.9722","9.3384","149.5679","25.3894","-29.8224","27.27","3.62","0.19281","0.92444","-0.18652","-0.27078","0","0","0","1"
" 15:20:43.121","-0.4097","0.6826","-0.8218","-40.5273","11.1084","9.7046","148.7439","25.1312","-30.2893","27.32","3.62","0.19901","0.92258","-0.18896","-0.27094","0","0","0","1"
" 15:20:43.121","-0.4248","0.4355","-0.814","-37.6587","11.6577","11.8408","147.9034","24.8401","-30.7782","27.31","3.62","0.20538","0.92062","-0.19174","-0.2709","0","0","0","1"
" 15:20:43.130","-0.4575","0.4209","-0.7837","-14.3433","11.7798","8.9722","147.4365","24.5435","-31.2122","27.23","3.62","0.20889","0.91937","-0.19495","-0.27017","0","0","0","1"
" 15:20:43.167","-0.4922","0.7046","-0.8369","-15.564","6.0425","7.7515","147.2113","24.3237","-31.6351","27.31","3.62","0.21033","0.91846","-0.19839","-0.26965","0","0","0","1"
" 15:20:43.193","-0.3687","0.7642","-0.813","-38.0249","-0.6714","7.3242","146.5906","24.2194","-32.146","27.33","3.62","0.21436","0.91653","-0.20135","-0.27087","0","0","0","1"
" 15:20:43.193","-0.2759","1.3638","-0.9097","-94.6655","-4.1504","-8.9111","145.1349","24.3677","-32.5745","27.21","3.62","0.22455","0.91284","-0.20087","-0.27539","0","0","0","1"
" 15:20:43.214","-0.5137","0.0059","-0.6665","-106.1401","-9.5825","-10.6201","142.6685","24.6368","-32.981","27.23","3.62","0.24237","0.90686","-0.1973","-0.28256","0","0","0","1"
" 15:20:43.225","-0.5254","0.4751","-0.7646","-75.0732","-7.6294","-9.8267","141.1469","24.8401","-33.338","27.24","3.62","0.25293","0.90277","-0.19565","-0.28745","0","0","0","1"
" 15:20:43.246","-0.4858","0.7271","-0.8154","-80.2002","-14.2212","-4.3335","139.79","25.0708","-33.7885","27.28","3.62","0.26178","0.89874","-0.19501","-0.29254","0","0","0","1"
" 15:20:43.265","-0.4277","0.6182","-0.7329","-90.9424","-20.5078","-0.6714","137.9059","25.3674","-34.4366","27.35","3.62","0.27396","0.89301","-0.19418","-0.29944","0","0","0","1"
" 15:20:43.285","-0.3955","0.9307","-0.6729","-118.1641","-24.4141","-5.9814","135.6262","25.7355","-35.1288","27.27","3.62","0.2887","0.88596","-0.19223","-0.30771","0","0","0","1"
" 15:20:43.355","-0.4736","0.7422","-0.7139","-229.8584","-33.0811","-6.1035","131.5448","26.2244","-36.0187","27.22","3.62","0.31604","0.87338","-0.18607","-0.32031","0","0","0","1"
" 15:20:43.355","-0.3716","-0.1025","-0.4639","-156.6772","-21.9727","-5.3711","127.738","26.6473","-36.8701","27.29","3.62","0.34109","0.86084","-0.17999","-0.33179","0","0","0","1"
" 15:20:43.355","-0.3584","-0.3125","-0.3906","-29.8462","-4.8218","3.9063","126.1835","26.7188","-37.5623","27.28","3.62","0.35046","0.85504","-0.18033","-0.33685","0","0","0","1"
" 15:20:43.366","-0.4683","0.708","-0.4395","11.9019","-1.0376","11.4746","126.4307","26.543","-38.1116","27.3","3.62","0.34756","0.85498","-0.18588","-0.33691","0","0","0","1"
" 15:20:43.385","-0.3872","1.2065","-0.3877","-8.606","-3.1738","3.3569","126.5735","26.4386","-38.5126","27.25","3.62","0.3457","0.8548","-0.18976","-0.33719","0","0","0","1"
" 15:20:43.404","-0.4385","0.8394","-0.4111","-17.4561","3.3569","-8.1787","126.3263","26.51","-38.6993","27.21","3.62","0.34674","0.85373","-0.19012","-0.33862","0","0","0","1"
" 15:20:43.427","-0.5259","0.5669","-0.5332","7.9956","7.4463","-4.7607","126.3867","26.5485","-38.9575","27.28","3.62","0.3454","0.85345","-0.19205","-0.33957","0","0","0","1"
" 15:20:43.444","-0.5527","0.9248","-0.6226","5.188","0.7324","-2.8076","126.6119","26.543","-39.2761","27.31","3.62","0.3428","0.85358","-0.1951","-0.34012","0","0","0","1"
" 15:20:43.463","-0.5225","1.2744","-0.6206","-50.7202","-8.8501","-5.7983","126.145","26.6858","-39.7485","27.35","3.62","0.34436","0.85135","-0.19662","-0.34329","0","0","0","1"
" 15:20:43.508","-0.4424","1.0933","-0.5771","-109.2529","-17.8223","-3.479","124.2664","26.911","-40.4736","27.33","3.62","0.35532","0.84427","-0.19531","-0.35025","0","0","0","1"
" 15:20:43.508","-0.3696","0.5366","-0.479","-129.6387","-20.6299","-8.1177","121.4978","27.2021","-41.3361","27.28","3.62","0.37192","0.83395","-0.19177","-0.35959","0","0","0","1"
" 15:20:43.552","-0.3984","0.2466","-0.3467","-74.8291","-10.498","-3.8452","119.4708","27.4054","-42.0612","27.23","3.62","0.38358","0.82602","-0.1897","-0.36667","0","0","0","1"
" 15:20:43.553","-0.4663","0.624","-0.3149","-34.729","-0.9766","-3.1738","118.5754","27.4438","-42.5995","27.23","3.62","0.38809","0.82214","-0.19052","-0.37021","0","0","0","1"
" 15:20:43.604","-0.4648","0.7817","-0.3071","-29.6021","-1.2207","-4.8218","118.0096","27.4988","-43.0664","27.28","3.62","0.39047","0.81943","-0.19177","-0.37311","0","0","0","1"
" 15:20:43.631","-0.4219","0.499","-0.2964","-5.6152","3.54","-2.7466","117.7515","27.5537","-43.4949","27.26","3.62","0.39066","0.81781","-0.19373","-0.37537","0","0","0","1"
" 15:20:43.631","-0.4863","0.6924","-0.3564","10.0098","11.2915","0.2441","118.0261","27.4878","-43.775","27.32","3.62","0.38806","0.81827","-0.19693","-0.37543","0","0","0","1"
" 15:20:43.631","-0.5078","0.6401","-0.439","14.0991","7.5684","6.5308","118.3997","27.3505","-44.1156","27.13","3.62","0.3848","0.81894","-0.20123","-0.37506","0","0","0","1"
" 15:20:43.642","-0.4624","1.0435","-0.3442","11.1084","2.6855","9.2163","118.7402","27.1692","-44.599","27.3","3.62","0.38144","0.81924","-0.20667","-0.37491","0","0","0","1"
" 15:20:43.668","-0.458","1.0527","-0.3467","-20.1416","-10.5591","2.8687","118.515","27.1527","-45.2197","27.23","3.62","0.38107","0.81732","-0.21045","-0.37729","0","0","0","1"
" 15:20:43.692","-0.4741","0.6724","-0.2446","-83.4961","-9.8267","2.1973","117.0538","27.2076","-45.835","27.31","3.62","0.38922","0.81131","-0.20969","-0.38235","0","0","0","1"
" 15:20:43.703","-0.4971","0.3701","-0.3306","-42.8467","7.6294","1.6479","115.8234","27.1472","-46.3019","27.32","3.62","0.39655","0.80624","-0.20914","-0.38586","0","0","0","1"
" 15:20:43.727","-0.5049","0.6729","-0.3149","-11.5356","9.2773","3.9063","115.4828","27.0374","-46.604","27.25","3.62","0.39835","0.80447","-0.21066","-0.38684","0","0","0","1"
" 15:20:43.754","-0.5342","0.9106","-0.3789","-9.0942","7.8735","4.6997","115.3839","26.911","-46.8842","27.31","3.62","0.39859","0.80359","-0.21292","-0.38721","0","0","0","1"
" 15:20:43.792","-0.5146","0.9004","-0.3848","-20.9351","-0.7935","4.0283","115.0763","26.8506","-47.3401","27.38","3.62","0.39941","0.80167","-0.21533","-0.38901","0","0","0","1"
" 15:20:43.792","-0.4448","0.7534","-0.3755","-31.7993","-3.1738","5.3711","114.4391","26.8121","-47.8839","27.33","3.62","0.40219","0.79837","-0.21713","-0.39188","0","0","0","1"
" 15:20:43.803","-0.6108","1.6909","-0.27","-37.7808","0.7324","-1.0376","113.9063","26.8121","-48.3563","27.32","3.62","0.40427","0.79562","-0.2186","-0.39453","0","0","0","1"
" 15:20:43.823","-0.5981","1.3809","-0.3091","-141.1743","-19.2871","-3.7231","111.5991","26.955","-49.01","27.24","3.62","0.41736","0.78616","-0.21439","-0.4021","0","0","0","1"
" 15:20:43.845","-0.5479","0.6011","-0.4819","-148.5596","-28.6255","-8.1787","108.3417","27.2571","-49.9109","27.21","3.62","0.43509","0.77252","-0.20737","-0.41324","0","0","0","1"
" 15:20:43.870","-0.4331","0.3442","-0.2944","-106.3843","-21.7896","-2.1362","105.683","27.4713","-50.8337","27.25","3.62","0.44867","0.76077","-0.20276","-0.42273","0","0","0","1"
" 15:20:43.920","-0.4316","0.6943","-0.2036","-57.8003","-16.2354","4.1504","104.1174","27.5317","-51.6412","27.22","3.62","0.45578","0.7532","-0.20193","-0.42902","0","0","0","1"
" 15:20:43.935","-0.4019","0.5771","-0.104","-72.3267","-21.4844","11.7188","102.5134","27.4219","-52.5311","27.27","3.61","0.46332","0.74512","-0.2023","-0.43484","0","0","0","1"
" 15:20:43.935","-0.3823","0.5054","0.0117","-6.2866","-0.7935","11.9019","101.8817","27.2351","-53.2837","27.4","3.61","0.46533","0.74106","-0.20578","-0.43802","0","0","0","1"
" 15:20:43.975","-0.4722","1.1313","-0.0327","-18.3105","-3.7842","9.5825","101.7279","27.0703","-53.8934","27.28","3.61","0.46466","0.73917","-0.21005","-0.43988","0","0","0","1"
" 15:20:43.975","-0.5034","0.9199","-0.1284","-41.8701","-11.5356","8.9111","100.9753","26.9495","-54.679","27.32","3.62","0.46701","0.7345","-0.21283","-0.44385","0","0","0","1"
" 15:20:43.987","-0.437","0.7593","-0.1201","-35.0342","-10.0708","9.8877","100.0964","26.8176","-55.5359","27.32","3.62","0.46982","0.72916","-0.21564","-0.4483","0","0","0","1"
" 15:20:44.002","-0.3975","0.7993","-0.0894","-24.4751","-5.5542","12.146","99.4812","26.6418","-56.3159","27.3","3.62","0.47137","0.72495","-0.21915","-0.45175","0","0","0","1"
" 15:20:44.022","-0.4233","0.9028","-0.0571","-16.4185","-0.9155","13.855","99.1077","26.3947","-57.0026","27.25","3.62","0.47208","0.72177","-0.22339","-0.45407","0","0","0","1"
" 15:20:44.042","-0.4697","1.0024","-0.022","-29.2358","-3.9063","8.5449","98.6133","26.2134","-57.7222","27.27","3.62","0.47308","0.71808","-0.22696","-0.45706","0","0","0","1"
" 15:20:44.061","-0.4375","0.7607","-0.0239","-18.2495","-1.3428","3.9673","98.0859","26.131","-58.4198","27.28","3.61","0.47397","0.71439","-0.22968","-0.4606","0","0","0","1"
" 15:20:44.083","-0.4302","0.8716","-0.064","-1.0986","2.1973","3.3569","97.9651","26.0815","-59.0295","27.27","3.61","0.47244","0.71259","-0.23325","-0.46313","0","0","0","1"
" 15:20:44.170","-0.4321","0.9634","-0.0913","1.8311","1.2817","4.0283","97.9926","26.0266","-59.6338","27.25","3.62","0.47006","0.7114","-0.2374","-0.4653","0","0","0","1"
" 15:20:44.170","-0.3818","0.7866","-0.0439","6.958","6.4697","8.9111","98.064","25.8893","-60.1886","27.31","3.62","0.46796","0.7103","-0.24191","-0.46674","0","0","0","1"
" 15:20:44.170","-0.5015","0.8887","-0.0327","16.8457","10.8643","0.7935","98.432","25.7794","-60.6006","27.22","3.62","0.46448","0.71075","-0.24655","-0.4671","0","0","0","1"
" 15:20:44.185","-0.4565","0.999","-0.0278","24.8413","9.6436","-7.6294","98.9648","25.8948","-60.9741","27.29","3.62","0.45917","0.71228","-0.25043","-0.46799","0","0","0","1"
" 15:20:44.185","-0.4131","0.8188","-0.0059","34.4849","15.1978","-6.958","99.624","26.0376","-61.3202","27.33","3.62","0.45297","0.71436","-0.25449","-0.46863","0","0","0","1"
" 15:20:44.202","-0.4277","1.0044","0.0181","40.2832","21.6064","-7.0801","100.5304","26.153","-61.5234","27.24","3.62","0.44598","0.71762","-0.25885","-0.46796","0","0","0","1"
" 15:20:44.222","-0.5811","0.9224","-0.1821","22.7661","16.5405","-2.1362","100.9918","26.153","-61.7816","27.31","3.62","0.44202","0.71884","-0.26236","-0.46793","0","0","0","1"
" 15:20:44.242","-0.4111","0.9976","-0.2646","4.2725","11.1694","-15.3809","101.2994","26.3727","-62.0728","27.29","3.62","0.43796","0.71967","-0.26425","-0.46939","0","0","0","1"
" 15:20:44.421","-0.48","0.8989","-0.1455","8.4229","7.5684","-13.4277","101.5192","26.6418","-62.4133","27.26","3.62","0.43393","0.72009","-0.26581","-0.47156","0","0","0","1"
" 15:20:44.421","-0.4878","0.8721","-0.147","8.1177","6.5308","-10.3149","101.7169","26.8561","-62.8088","27.35","3.62","0.43011","0.72025","-0.26794","-0.47366","0","0","0","1"
" 15:20:44.422","-0.5117","0.7725","-0.1782","11.4746","3.9063","-8.7891","101.9037","27.0483","-63.2428","27.38","3.62","0.42627","0.72018","-0.27042","-0.47577","0","0","0","1"
" 15:20:44.422","-0.4946","0.833","-0.2139","7.4463","1.1597","-4.5776","102.0905","27.1857","-63.7262","27.3","3.62","0.42249","0.71994","-0.27347","-0.47781","0","0","0","1"
" 15:20:44.422","-0.4614","0.8506","-0.168","-4.8218","-2.4414","-1.4648","102.085","27.2736","-64.2865","27.35","3.62","0.41977","0.71869","-0.27652","-0.48032","0","0","0","1"
" 15:20:44.422","-0.481","0.979","-0.0698","-8.2397","-3.2959","-3.0518","101.9202","27.3395","-64.8853","27.28","3.62","0.41794","0.71677","-0.27924","-0.48322","0","0","0","1"
" 15:20:44.422","-0.4272","0.9663","-0.0811","-19.4702","-5.7373","-5.249","101.5192","27.4603","-65.5334","27.32","3.62","0.41718","0.71387","-0.28094","-0.48715","0","0","0","1"
" 15:20:44.422","-0.4644","1.0269","-0.0957","-24.9023","-1.9531","-6.2866","101.0083","27.5922","-66.1102","27.38","3.62","0.41724","0.71082","-0.28165","-0.49112","0","0","0","1"
" 15:20:44.479","-0.5024","0.8643","-0.2358","-83.313","2.1362","-15.1978","99.7229","27.7789","-66.5497","27.31","3.62","0.42242","0.70532","-0.27777","-0.49677","0","0","0","1"
" 15:20:44.479","-0.5581","0.9014","-0.2637","-69.397","-2.3193","-10.6812","98.3221","28.0206","-67.0276","27.31","3.62","0.4278","0.69937","-0.27328","-0.50302","0","0","0","1"
" 15:20:44.479","-0.5396","0.8345","-0.2275","-74.8291","-9.8877","-6.8359","96.7621","28.1799","-67.6868","27.33","3.62","0.43362","0.69223","-0.26953","-0.50992","0","0","0","1"
" 15:20:44.524","-0.5239","0.6587","-0.1753","-77.7588","-16.1743","-3.7231","95.0977","28.2953","-68.4723","27.35","3.62","0.43954","0.6843","-0.26614","-0.5173","0","0","0","1"
" 15:20:44.524","-0.4497","0.5918","-0.0767","-52.2461","-18.1885","-0.5493","93.7299","28.3392","-69.3622","27.3","3.62","0.44342","0.67706","-0.26492","-0.52408","0","0","0","1"
" 15:20:44.524","-0.4399","1.0181","0.0811","-36.1938","-10.9863","-3.3569","92.9169","28.3887","-70.1477","27.3","3.62","0.4444","0.67218","-0.26553","-0.52921","0","0","0","1"
" 15:20:44.561","-0.4824","0.9238","0.1255","-55.2979","-7.3242","-4.6997","91.8732","28.4821","-70.8014","27.3","3.62","0.44699","0.66681","-0.26401","-0.53455","0","0","0","1"
" 15:20:44.561","-0.498","0.79","0.0254","-51.1475","-6.958","-2.0142","90.7196","28.5425","-71.4386","27.35","3.62","0.45041","0.66095","-0.26196","-0.53995","0","0","0","1"
" 15:20:44.581","-0.4849","0.8833","0.0313","-49.9878","-7.9346","-0.5493","89.6759","28.559","-72.1198","27.31","3.62","0.45306","0.65533","-0.2608","-0.54507","0","0","0","1"
" 15:20:44.600","-0.4731","0.8247","0.0391","-55.9692","-8.2397","0.1831","88.5663","28.5535","-72.8119","27.32","3.62","0.45612","0.64935","-0.25949","-0.55032","0","0","0","1"
" 15:20:44.656","-0.4751","0.4829","0.0322","-30.2124","-6.4087","1.8311","87.6489","28.526","-73.4821","27.31","3.62","0.45819","0.6441","-0.25897","-0.55496","0","0","0","1"
" 15:20:44.681","-0.5005","0.7993","0.0527","-2.9907","-5.8594","5.0049","87.4512","28.4711","-74.0808","27.31","3.62","0.45667","0.64178","-0.26175","-0.55762","0","0","0","1"
" 15:20:44.681","-0.4556","0.9238","0.1089","-6.0425","-7.0801","6.7749","87.3468","28.3667","-74.718","27.34","3.61","0.45462","0.63968","-0.26538","-0.56","0","0","0","1"
" 15:20:44.682","-0.4229","0.7373","0.2021","-10.1318","-1.4038","6.7139","87.1216","28.2458","-75.3058","27.27","3.62","0.45361","0.63708","-0.26825","-0.56241","0","0","0","1"
" 15:20:44.756","-0.4736","1.8267","0.1768","-38.0249","-1.6479","6.0425","86.8634","28.1415","-75.8221","27.32","3.62","0.453","0.63458","-0.27045","-0.56467","0","0","0","1"
" 15:20:44.756","-0.5435","0.4873","0.0933","-69.2749","0.1221","2.5024","85.3583","28.0591","-76.4099","27.32","3.62","0.45874","0.62701","-0.26672","-0.57022","0","0","0","1"
" 15:20:44.756","-0.5596","0.6509","0.022","-8.3008","0.6714","-0.3662","84.8199","28.0811","-76.8933","27.23","3.62","0.4592","0.62378","-0.26654","-0.57349","0","0","0","1"
" 15:20:44.831","-0.522","1.1436","0.0386","-25.1465","-7.2632","3.418","84.5123","28.0591","-77.4866","27.32","3.62","0.45798","0.62109","-0.26834","-0.57651","0","0","0","1"
" 15:20:44.831","-0.4077","0.7827","0.1309","-44.8608","-13.7939","3.9063","83.551","27.9657","-78.2336","27.29","3.62","0.45981","0.61523","-0.26807","-0.58142","0","0","0","1"
" 15:20:44.831","-0.3389","0.8193","0.248","-27.4658","-3.7842","1.0986","82.8369","27.9108","-78.8928","27.32","3.62","0.46054","0.61066","-0.26828","-0.58557","0","0","0","1"
" 15:20:44.831","-0.5273","1.209","0.4175","-63.6597","-4.2725","-2.6245","81.958","27.9218","-79.4916","27.32","3.62","0.4621","0.60577","-0.26685","-0.59006","0","0","0","1"
" 15:20:44.871","-0.561","0.7656","0.2446","-63.1104","-3.1128","-3.7842","80.5627","27.9657","-80.1178","27.29","3.62","0.46597","0.59882","-0.26266","-0.59598","0","0","0","1"
