Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),q0,q1,q2,q3
18:44:05.940,0.5034,-0.123,0.5928,-30.8228,255.4932,52.6123,-17.3584,-41.9238,-155.7312,0.1412,-0.3754,0.06342,-0.91379
18:44:05.999,-0.0469,-0.2715,0.7661,-46.5698,244.873,33.5693,-17.5397,-37.0349,-156.4673,0.14362,-0.33676,0.07755,-0.92728
18:44:05.999,-0.1812,-0.3931,0.9009,-47.0581,196.106,19.5923,-17.8693,-32.937,-157.2748,0.1434,-0.30392,0.09082,-0.93741
18:44:06.020,0.0728,-0.3452,0.8896,-42.1753,164.4897,10.376,-18.2318,-29.6411,-158.0054,0.14224,-0.27716,0.10217,-0.94467
18:44:06.020,0.2373,-0.2773,0.7949,-42.1143,156.4941,9.3384,-18.6163,-26.6199,-158.7305,0.14059,-0.25232,0.11276,-0.95065
18:44:06.039,0.1782,-0.2749,0.79,-38.8794,144.7144,7.9346,-19.0503,-23.7799,-159.4006,0.13895,-0.22888,0.12299,-0.95554
18:44:06.061,-0.1318,-0.3398,0.8433,-22.4609,127.7466,-5.188,-19.2865,-21.2805,-160.1587,0.13641,-0.20767,0.13083,-0.95972
18:44:06.086,-0.1646,-0.5117,0.8647,-5.6152,107.4219,-15.3809,-19.1437,-19.1876,-161.0541,0.13263,-0.18906,0.13467,-0.96353
18:44:06.098,-0.0186,-0.4595,1.0005,-3.2349,92.1021,-22.3999,-18.9294,-17.4243,-161.9604,0.1282,-0.17303,0.13712,-0.9668
18:44:06.150,0.2959,-0.3296,0.9209,-3.479,85.6323,-25.8179,-18.7427,-15.8698,-162.9108,0.12289,-0.15866,0.13922,-0.96967
18:44:06.163,0.3926,-0.3018,0.8594,2.1973,98.3276,-12.6343,-18.512,-14.2328,-163.7952,0.11826,-0.14355,0.14078,-0.97235
18:44:06.164,0.0884,-0.1113,0.9634,3.1128,114.0137,8.1787,-18.3197,-12.1838,-164.3445,0.11691,-0.12534,0.14258,-0.97479
18:44:06.178,-0.0557,-0.1553,0.7456,8.5449,135.9863,11.4136,-18.0835,-9.6899,-164.8773,0.1163,-0.1033,0.14426,-0.97717
18:44:06.198,-0.2246,-0.228,0.6904,12.5732,135.6812,14.7095,-17.7704,-7.0148,-165.4321,0.11563,-0.07953,0.14526,-0.97934
18:44:06.219,-0.2397,-0.1353,2.0024,4.2114,77.8198,24.1699,-17.4902,-4.812,-165.7233,0.11636,-0.06003,0.14557,-0.98059
18:44:06.240,0.3218,-0.3315,1.1328,-20.3247,42.8467,37.4146,-17.71,-3.653,-165.3442,0.12103,-0.05087,0.14856,-0.9801
18:44:06.277,0.1543,-0.4404,0.6499,-21.1792,94.4214,28.2593,-18.1439,-2.0819,-165.2069,0.12424,-0.03809,0.15402,-0.97943
18:44:06.298,-0.1978,-0.2334,0.6465,-27.8931,134.3994,20.9351,-18.6273,0.3241,-165.5804,0.12427,-0.01752,0.16092,-0.97891
18:44:06.299,-0.2988,-0.29,0.73,-38.3301,152.3438,11.9019,-19.3689,3.1696,-166.3,0.1221,0.00702,0.1702,-0.97775
18:44:06.317,-0.3765,-0.3472,0.7803,-43.7622,156.0669,9.0942,-20.2917,6.1304,-167.2723,0.11826,0.03281,0.18063,-0.9758
18:44:06.371,-0.377,-0.4937,0.8452,-43.5791,160.0952,9.7046,-21.3135,9.1406,-168.349,0.11407,0.05917,0.19131,-0.97302
18:44:06.371,-0.3882,-0.4487,0.7993,-40.9546,162.4146,5.7983,-22.3572,12.1893,-169.5905,0.10898,0.08627,0.20142,-0.96954
18:44:06.386,-0.4004,-0.4033,0.6465,-46.2646,162.5977,-0.061,-23.5492,15.1776,-171.0297,0.10272,0.11307,0.21179,-0.96524
18:44:06.397,-0.3994,-0.332,0.6436,-53.772,165.3442,-5.9814,-25.0104,18.1274,-172.738,0.09506,0.13992,0.22314,-0.95993
18:44:06.417,-0.4058,-0.3809,0.605,-56.7017,168.396,-6.958,-26.7023,21.0443,-174.6497,0.08676,0.16687,0.23508,-0.95355
18:44:06.439,-0.5015,-0.4761,0.6675,-48.8281,169.3726,-6.897,-28.4546,23.9557,-176.7535,0.07782,0.19427,0.24603,-0.94635
18:44:06.466,-0.5483,-0.5889,0.8833,-31.4331,149.7192,-23.6206,-30.119,26.499,-179.1321,0.06665,0.21939,0.25458,-0.93942
18:44:06.523,-0.7417,-0.4434,0.8589,-24.8413,112.5488,-23.1323,-31.5088,28.3997,178.6981,0.056,0.23907,0.2605,-0.93365
18:44:06.523,-0.7979,-0.3462,0.7925,-8.1177,95.2148,-23.9258,-32.5964,29.7949,176.6547,0.04507,0.25458,0.26389,-0.9292
18:44:06.550,-0.7021,-0.4307,0.3872,-27.71,116.0278,9.2773,-33.6786,31.5198,174.9243,0.03784,0.27203,0.26703,-0.92368
18:44:06.550,-0.7651,-0.6187,0.2446,-15.3198,126.0986,13.9771,-34.8212,33.7225,173.1445,0.03207,0.2934,0.26929,-0.91666
18:44:06.597,-0.3228,-0.6709,0.3062,-5.3711,154.541,6.6528,-36.0022,36.1121,170.9747,0.02435,0.31696,0.26974,-0.90891
18:44:06.597,-0.2109,-0.4805,0.2407,2.6245,199.2798,18.2495,-37.6282,39.1772,167.9865,0.01422,0.34738,0.26895,-0.89816
18:44:06.617,-0.1812,-0.3721,-0.1323,15.8691,257.3242,41.5039,-39.6606,43.1653,164.2841,0.00406,0.38586,0.2652,-0.88354
18:44:06.617,-0.5127,-0.4165,-0.2837,23.0103,319.1528,34.6069,-42.9291,48.0487,158.8403,-0.00955,0.43381,0.25897,-0.86285
18:44:06.636,-0.6572,-0.2813,-0.2275,33.6304,346.9238,44.9829,-47.7411,53.3661,151.5289,-0.02472,0.48694,0.24951,-0.83661
18:44:06.661,-1.1221,-0.4888,-0.1025,30.6396,362.0605,40.4663,-54.7833,58.5077,141.9269,-0.04004,0.54108,0.23795,-0.80554
18:44:06.685,-2.4775,-0.3438,0.6709,-19.5923,231.2012,19.5923,-63.1549,61.9574,131.8744,-0.05167,0.58344,0.23114,-0.77679
18:44:06.696,-1.4272,-0.5068,-0.0303,-32.8369,121.582,-5.4321,-68.9941,63.2538,125.5133,-0.05713,0.60495,0.23093,-0.75983
18:44:06.718,-0.7515,-0.4111,-0.2437,-27.4048,102.0508,-5.249,-73.6359,63.8196,120.5145,-0.06204,0.61975,0.23175,-0.74716
18:44:06.744,-0.7954,-0.4341,-0.3057,-20.6909,93.8721,0.4883,-77.9865,64.292,115.7355,-0.06644,0.63351,0.2312,-0.73529
18:44:06.756,-1.0234,-0.4937,-0.2822,-7.7515,73.9746,6.7749,-81.6174,64.715,111.5277,-0.07047,0.64545,0.22852,-0.72531
18:44:06.779,-1.0352,-0.4463,-0.2319,-4.2114,48.2788,1.2817,-84.1827,64.9292,108.3691,-0.07452,0.65393,0.22552,-0.71823
18:44:06.805,-1.085,-0.4551,-0.2266,-1.0376,35.8276,0.3052,-86.0834,65.0665,105.8862,-0.07831,0.6604,0.22235,-0.71289
18:44:06.837,-0.9189,-0.4639,-0.23,1.8311,22.3999,-2.9907,-87.3633,65.0995,104.046,-0.08215,0.66492,0.21942,-0.70914
18:44:06.837,-0.6797,-0.4399,-0.251,6.958,29.7241,0.0,-88.5443,65.127,102.2168,-0.0864,0.66931,0.21591,-0.70557
18:44:06.891,-0.7524,-0.4448,-0.27,10.1318,35.4004,6.4697,-90.0824,65.2313,99.9316,-0.09073,0.67496,0.2114,-0.70099
18:44:06.916,-0.7607,-0.4873,-0.4009,18.4937,25.0244,20.1416,-91.3678,65.5334,97.8333,-0.09412,0.68036,0.20499,-0.69724
18:44:06.916,-0.916,-0.5801,-0.2109,25.0854,23.6816,30.1514,-92.2961,66.0553,95.9656,-0.09668,0.68518,0.19644,-0.69458
18:44:06.916,-0.7612,-0.2949,-0.0488,26.8555,49.2554,35.0952,-93.9056,66.6925,93.2904,-0.0993,0.69189,0.18631,-0.69037
18:44:06.935,-0.7925,-0.1187,-0.1729,15.9302,66.2842,25.2686,-96.806,67.1429,89.3518,-0.10251,0.70117,0.17703,-0.68295
18:44:06.958,-0.6641,-0.3228,-0.3057,5.0049,69.397,18.7378,-100.3162,67.3132,85.0397,-0.10538,0.711,0.17023,-0.67401
18:44:07.016,-0.7451,-0.3096,-0.2407,4.0283,64.0259,30.9448,-103.9087,67.522,80.744,-0.10678,0.72061,0.16318,-0.66528
18:44:07.016,-1.0122,-0.4204,-0.1563,9.1553,46.5698,39.6118,-107.0123,67.9285,76.9208,-0.10684,0.72873,0.15451,-0.65845
18:44:07.044,-1.1016,-0.3584,-0.2563,4.2725,52.063,27.8931,-109.7589,68.269,73.4436,-0.10718,0.73566,0.14603,-0.65259
18:44:07.046,-0.8979,-0.4756,-0.2095,-3.8452,79.6509,8.4839,-113.3514,68.0219,69.2468,-0.10913,0.74454,0.14066,-0.64334
18:44:07.059,-0.7432,-0.0825,0.166,-22.9492,119.0186,-15.9302,-118.0865,66.9672,64.0668,-0.1127,0.75681,0.13882,-0.6286
18:44:07.075,-0.1899,-0.2593,-0.5142,-41.9312,208.9844,-23.5596,-124.7278,64.8358,57.2058,-0.11633,0.77557,0.13974,-0.6044
18:44:07.103,-0.4771,-0.4429,-0.8481,-57.9224,290.1001,-43.2739,-132.951,60.9137,48.8232,-0.12115,0.80328,0.1424,-0.5654
18:44:07.115,-0.8271,-0.5566,-0.9512,-51.0864,294.7388,-50.9033,-139.5758,55.8655,42.0282,-0.12723,0.83194,0.14624,-0.51981
18:44:07.137,-0.8135,-0.4463,-0.8555,-39.3677,257.3853,-51.5137,-143.8879,50.9052,37.4634,-0.13379,0.85571,0.14951,-0.47684
18:44:07.195,-0.627,-0.3452,-0.8467,-31.4941,223.0225,-43.7622,-146.7059,46.4996,34.3268,-0.1398,0.87439,0.1517,-0.43903
18:44:07.195,-0.4795,-0.3628,-0.8247,-24.6582,202.2095,-29.9683,-148.8373,42.594,31.7834,-0.14484,0.88983,0.15192,-0.405
18:44:07.212,-0.4004,-0.4185,-0.8794,-18.8599,186.5845,-15.3809,-150.6171,39.0619,29.4489,-0.14893,0.9032,0.14972,-0.3735
18:44:07.240,-0.6948,-0.6025,-0.8735,-3.8452,150.9399,2.3804,-151.9739,36.1011,27.3065,-0.15271,0.91409,0.14487,-0.34647
18:44:07.274,-0.3857,-0.3716,-1.0142,8.9722,115.1733,38.269,-152.9242,34.0961,25.1477,-0.15634,0.92209,0.13538,-0.3269
18:44:07.282,-0.2031,-0.168,-1.1514,0.7324,91.3696,46.6309,-153.9349,32.7667,22.912,-0.15741,0.92865,0.12332,-0.31229
18:44:07.282,-0.0352,0.0874,-0.8765,-20.5688,109.8022,54.9927,-155.3302,31.3715,20.6049,-0.15506,0.93564,0.11139,-0.29666
18:44:07.294,-0.1802,-0.1758,-0.8423,-44.3726,147.644,56.2744,-157.3572,29.328,17.9956,-0.14868,0.94467,0.0993,-0.27487
18:44:07.313,-0.6685,-0.3745,-0.897,-44.9219,165.6494,28.5034,-159.3787,26.5759,15.6335,-0.14175,0.95416,0.08948,-0.24774
18:44:07.335,-0.7339,-0.251,-0.9258,-38.8794,139.1602,-1.8311,-160.7684,23.8184,14.1779,-0.13702,0.96158,0.08487,-0.22205
18:44:07.358,-0.335,-0.3872,-0.9897,-34.9121,108.5815,-10.1929,-161.7572,21.5662,13.3594,-0.13312,0.96674,0.08334,-0.2016
18:44:07.374,-0.3789,-0.6021,-1.0303,-21.6064,79.1016,-3.2959,-162.4493,19.8523,12.7277,-0.1304,0.97037,0.08179,-0.18594
18:44:07.430,-0.4487,-0.5146,-0.9497,-10.9253,41.3208,1.5869,-162.7844,18.8745,12.2333,-0.12946,0.97238,0.07953,-0.17694
18:44:07.430,0.0771,-0.3853,-0.9795,1.8311,95.2759,-30.6396,-162.713,17.4408,12.0355,-0.13199,0.97418,0.0798,-0.16464
18:44:07.440,0.4219,-0.2422,-0.9043,0.6714,188.4766,-45.2881,-162.6251,14.2548,11.8158,-0.13644,0.97757,0.08231,-0.13742
18:44:07.452,0.2749,-0.2563,-1.0737,-7.019,252.5635,-53.4668,-162.7625,9.4977,11.3818,-0.14041,0.98163,0.08536,-0.09628
18:44:07.472,0.0957,-0.21,-1.2861,-9.2773,274.4751,-44.7998,-162.9712,4.032,10.7281,-0.14401,0.9845,0.08719,-0.04846
18:44:07.494,0.0566,-0.4204,-1.1943,-13.6108,251.2207,-26.6724,-163.2678,-1.1646,9.8438,-0.14578,0.9855,0.08636,-0.00241
18:44:07.512,0.0459,-0.4194,-0.9268,4.6387,197.5708,-17.9443,-163.2568,-5.4163,8.9758,-0.14859,0.98462,0.0842,0.03522
18:44:07.532,-0.0864,-0.272,-0.8853,9.8877,124.8779,-6.2866,-162.9767,-8.3057,8.2782,-0.15237,0.983,0.08191,0.06079
18:44:07.605,-0.062,-0.1787,-0.7129,8.3618,50.9033,5.7983,-162.6965,-9.6515,7.7618,-0.15515,0.98196,0.07932,0.07281
18:44:07.605,0.2749,-0.1025,-0.6611,-1.77,-2.6245,16.0522,-162.5812,-9.7339,7.4213,-0.15594,0.98196,0.07657,0.07391
18:44:07.622,0.4912,-0.2314,-1.0122,-15.1367,-21.0571,33.0811,-162.7295,-9.1626,6.9983,-0.15414,0.98288,0.07211,0.06967
18:44:07.624,0.561,-0.2241,-0.9219,-27.5879,-2.8076,36.6821,-163.103,-8.7122,6.3666,-0.15039,0.9841,0.06592,0.06686
18:44:07.631,0.5342,-0.2456,-0.9814,-33.9355,23.3154,26.9775,-163.6523,-8.8275,5.7843,-0.14536,0.98505,0.06073,0.06894
18:44:07.651,0.5474,-0.0879,-0.9614,-42.7856,49.9268,15.5029,-164.3445,-9.5636,5.3009,-0.13934,0.9856,0.05701,0.0762
18:44:07.674,0.5508,-0.1563,-0.9043,-51.0254,70.3125,8.728,-165.2454,-10.8655,4.9219,-0.13171,0.98578,0.05453,0.08832
18:44:07.700,0.479,-0.2627,-0.9429,-42.0532,96.8018,5.3101,-166.0693,-12.6233,4.5264,-0.12473,0.98526,0.05231,0.10431
18:44:07.713,0.1992,-0.0952,-0.9385,-30.6396,105.957,-9.1553,-166.6626,-14.7656,4.2737,-0.11978,0.9837,0.05164,0.12326
18:44:07.734,0.2612,-0.2339,-0.9614,-21.6675,85.6934,-18.1885,-167.124,-16.7267,4.3121,-0.11627,0.98178,0.05331,0.14026
18:44:07.761,0.3052,-0.481,-1.1235,-12.6343,59.6924,-10.9863,-167.4481,-18.1549,4.4055,-0.11386,0.98013,0.05496,0.15256
18:44:07.771,0.3887,-0.4365,-1.0781,2.6245,49.0112,-17.4561,-167.4756,-19.2151,4.5813,-0.11407,0.97855,0.05734,0.16147
18:44:07.826,0.646,-0.2583,-0.7778,4.9438,75.9888,-13.4888,-167.3383,-20.484,4.6967,-0.1156,0.97638,0.05966,0.17215
18:44:07.826,1.1357,-0.1807,-0.8945,3.9063,146.3013,-8.667,-167.0856,-22.8076,4.4934,-0.11783,0.97235,0.06042,0.19202
18:44:07.852,0.9556,-0.209,-0.8975,4.4556,212.0972,-10.1318,-166.6516,-26.6254,3.9276,-0.12085,0.965,0.05988,0.2247
18:44:07.857,0.6597,-0.2373,-0.9414,5.9814,219.5435,-4.9438,-166.0144,-30.9924,3.1036,-0.12442,0.9552,0.05841,0.2619
18:44:07.871,0.5859,-0.3164,-0.7461,9.5825,191.4673,-1.709,-165.2454,-34.9091,2.1808,-0.12811,0.9451,0.05652,0.2951
18:44:07.894,0.6289,-0.249,-0.6099,17.1509,170.7153,4.0894,-164.2072,-38.2819,1.1865,-0.13309,0.93518,0.05472,0.32346
18:44:07.917,0.645,-0.2998,-0.5508,18.3716,158.2642,12.5732,-162.9327,-41.2921,-0.033,-0.1387,0.92538,0.05203,0.34872
18:44:07.931,0.7437,-0.1553,-0.376,13.1836,146.8506,26.9775,-161.3727,-43.9838,-1.626,-0.14474,0.91574,0.04758,0.37164
18:44:07.973,0.6045,0.0469,-0.2983,-11.9629,118.7744,39.5508,-159.895,-46.1975,-3.5376,-0.1485,0.90735,0.04044,0.39105
18:44:08.000,0.5698,-0.1758,-0.3804,-34.4238,60.3027,46.4478,-158.9722,-47.395,-5.3229,-0.14847,0.90271,0.03137,0.4025
18:44:08.003,0.5991,-0.1353,-0.4863,-47.4854,13.9771,40.8936,-158.7415,-47.6038,-6.5204,-0.1459,0.90198,0.02313,0.40558
18:44:08.040,0.6934,-0.1563,-0.4507,-64.6362,1.6479,21.7285,-159.3073,-47.45,-7.1027,-0.13956,0.90329,0.0163,0.40521
18:44:08.040,0.9912,-0.0332,-0.5552,-56.2744,9.3384,-1.709,-160.3949,-47.5214,-6.9928,-0.13126,0.90433,0.01343,0.40579
18:44:08.051,1.0747,-0.0527,-0.4414,-48.7671,34.79,-20.1416,-161.532,-48.1036,-6.5094,-0.12338,0.90356,0.01407,0.40994
18:44:08.104,0.9746,-0.0737,-0.6792,-50.9644,61.7676,-28.0151,-162.7625,-49.3451,-5.8942,-0.11472,0.90042,0.0162,0.41916
18:44:08.127,0.8877,-0.4517,-0.7944,-29.48,65.3687,-31.5552,-163.8611,-50.7843,-5.1855,-0.10742,0.89621,0.01962,0.42987
18:44:08.127,1.1587,-0.395,-0.7261,3.2349,78.0029,-26.4282,-164.2511,-52.2729,-4.5923,-0.10538,0.89093,0.02466,0.44095
18:44:08.130,1.2549,-0.353,-0.8965,19.6533,126.4648,-22.8271,-163.7787,-54.4812,-4.5319,-0.10739,0.88202,0.02969,0.45776
18:44:08.150,1.106,-0.127,-0.2095,20.3857,156.6772,-13.855,-162.4988,-57.4255,-5.1746,-0.11179,0.8692,0.03381,0.48038
18:44:08.217,0.8086,-0.231,-0.2368,4.6387,166.4429,-4.2114,-160.7849,-60.5621,-6.6248,-0.11508,0.85486,0.03476,0.50464
18:44:08.217,0.6235,-0.291,-0.1807,0.1831,132.9956,6.7139,-158.7524,-63.2977,-8.6133,-0.11771,0.84155,0.03357,0.52603
18:44:08.217,0.6992,-0.2134,-0.0713,7.0801,90.6372,14.9536,-156.4673,-65.094,-10.7281,-0.12186,0.83185,0.03204,0.54044
18:44:08.232,0.9106,-0.1953,-0.1147,2.8687,72.2656,11.1694,-154.3414,-66.3409,-12.6508,-0.12592,0.82452,0.03082,0.55069
18:44:08.250,0.9746,-0.2578,-0.418,5.249,68.6646,22.583,-152.0013,-67.3846,-14.7986,-0.13022,0.81784,0.02905,0.55966
18:44:08.271,1.0591,-0.1729,-0.2007,8.9722,69.5801,28.7476,-149.0186,-68.28,-17.5452,-0.13593,0.8111,0.02646,0.56821
18:44:08.290,1.0908,-0.1587,-0.1768,6.5308,75.9888,32.4707,-145.47,-69.1589,-20.8905,-0.14203,0.80371,0.02307,0.57727
18:44:08.309,0.7817,-0.2144,0.0757,-0.4272,59.8145,27.9541,-141.9049,-69.906,-24.3237,-0.14734,0.79669,0.01953,0.58572
18:44:08.366,0.4648,-0.208,0.1191,-18.7988,12.8174,24.353,-139.8779,-70.1093,-26.3672,-0.1503,0.79355,0.01642,0.58932
18:44:08.376,1.1553,-0.1563,0.1963,-36.377,-22.0337,13.916,-140.0098,-69.6918,-26.543,-0.14981,0.79544,0.01306,0.58698
18:44:08.376,1.457,-0.0342,-0.1987,-25.0854,4.3945,3.7231,-140.3943,-69.527,-26.3727,-0.14853,0.79657,0.01175,0.58582
18:44:08.388,1.4546,-0.2646,-0.2002,-23.9258,60.6689,-10.437,-139.5099,-70.274,-27.5153,-0.14642,0.79257,0.01096,0.59177
18:44:08.431,1.4438,-0.1665,-0.1548,-13.0005,132.7515,-24.7192,-136.4502,-72.1747,-30.7013,-0.14423,0.78149,0.01202,0.60681
18:44:08.431,1.2876,-0.1138,-0.0156,-14.0991,185.3638,-29.9072,-129.7595,-74.8993,-37.5677,-0.14172,0.76361,0.01288,0.62973
18:44:08.448,0.5293,-0.0332,0.2061,-23.3765,209.2285,-41.9312,-117.6361,-77.8546,-50.0812,-0.13733,0.74066,0.013,0.6575
18:44:08.494,0.1455,-0.1455,0.2813,-31.25,169.6777,-51.7578,-101.5247,-80.0903,-66.698,-0.13046,0.71899,0.01398,0.68243
18:44:08.517,0.2554,-0.1953,0.2471,-35.7056,96.6797,-49.9268,-87.2644,-81.3043,-81.4746,-0.12265,0.70435,0.01563,0.69894
18:44:08.517,1.085,-0.3564,-0.3184,-38.3301,17.7612,-36.0107,-80.6012,-82.0074,-88.6157,-0.11539,0.69879,0.01712,0.70569
18:44:08.529,1.4033,-0.541,-0.3579,-2.2583,-15.1978,4.8828,-81.3208,-82.1448,-87.8577,-0.11481,0.69952,0.01813,0.70502
18:44:08.550,1.1377,-0.063,0.0601,9.7046,-13.1836,18.1274,-84.2651,-81.8152,-84.4135,-0.11993,0.70178,0.01907,0.7019
18:44:08.575,1.3481,-0.0723,0.1772,0.0,31.0059,17.8223,-83.15,-81.3977,-85.166,-0.12473,0.7005,0.01868,0.70236
18:44:08.620,1.6743,-0.0947,0.0845,-5.7983,101.1353,21.9727,-74.6521,-80.7166,-93.5486,-0.12885,0.69162,0.01596,0.71042
18:44:08.705,1.5952,-0.1533,0.0996,-11.0474,171.6919,35.4004,-60.8972,-79.0466,-107.3859,-0.13379,0.67355,0.00983,0.72681
18:44:08.705,1.2275,-0.2617,0.1646,-13.7939,197.4487,41.5039,-49.01,-76.2341,-119.5093,-0.13937,0.64954,0.00098,0.74738
18:44:08.705,0.8262,-0.228,0.2163,-11.9629,188.2935,43.9453,-41.5613,-72.9932,-127.1887,-0.14517,0.62491,-0.00815,0.76697
18:44:08.705,0.5693,-0.127,0.2251,-12.3901,167.7246,46.936,-37.3535,-69.8126,-131.5723,-0.15146,0.60211,-0.01718,0.78366
18:44:08.718,0.5083,-0.126,0.2964,-20.1416,148.9258,43.7622,-34.986,-66.8958,-134.1815,-0.1571,0.58182,-0.0264,0.79749
18:44:08.723,0.4648,-0.292,0.5962,-27.2217,132.6294,27.0996,-33.2996,-64.3195,-136.2744,-0.16043,0.5636,-0.03522,0.80948
18:44:08.728,0.4238,-0.2861,0.8018,-29.4189,99.6704,5.3101,-31.8988,-62.3419,-138.1696,-0.16077,0.5488,-0.04199,0.81921
18:44:08.748,0.4517,-0.3228,0.7021,-26.6724,59.7534,-9.6436,-30.921,-61.1169,-139.6143,-0.15921,0.53912,-0.04633,0.82568
18:44:08.799,0.4907,-0.353,0.6738,-30.0293,24.6582,-18.1885,-30.2618,-60.5511,-140.6635,-0.15659,0.53418,-0.04849,0.82928
18:44:08.799,0.8164,-0.335,0.709,-23.6206,15.8081,-31.8604,-29.6741,-60.4742,-141.6467,-0.15247,0.53244,-0.04907,0.83112
18:44:08.809,1.1167,-0.1563,0.6211,-20.1416,52.7954,-33.5693,-28.493,-60.0513,-143.1299,-0.14847,0.52747,-0.0488,0.83502
18:44:08.827,1.0806,-0.2153,0.4736,-20.813,99.8535,-48.2178,-26.3232,-58.9142,-145.8435,-0.14191,0.51593,-0.04889,0.84329
18:44:08.848,0.8003,-0.0278,0.2627,-4.1504,125.3662,-52.124,-23.4778,-57.2058,-149.1504,-0.13467,0.49933,-0.04752,0.85449
18:44:08.870,0.7295,-0.0518,0.5591,2.4414,144.2261,-46.4478,-20.506,-55.08,-152.3529,-0.12848,0.47949,-0.04456,0.86688
18:44:08.886,0.6689,-0.2529,0.8638,-14.4653,156.7383,-38.0859,-18.2098,-52.4762,-155.0555,-0.12289,0.45688,-0.04434,0.87982
18:44:08.906,0.7935,-0.5425,0.6851,-11.9019,77.3315,5.188,-17.3035,-50.4163,-156.3135,-0.12082,0.44003,-0.04678,0.88852
18:44:08.927,0.9063,-0.248,0.7324,-9.0332,18.8599,34.3628,-17.9352,-49.6967,-155.4675,-0.12637,0.43567,-0.05002,0.88974
18:44:08.951,0.7856,-0.127,0.3735,-11.9629,75.6836,23.0103,-18.4515,-48.598,-154.8138,-0.13171,0.42828,-0.05405,0.8923
18:44:08.966,0.7153,-0.1768,0.6519,-20.5688,138.5498,11.5356,-18.2813,-46.3458,-155.2313,-0.13351,0.4108,-0.05936,0.89987
18:44:08.988,0.4985,-0.3115,0.8135,-25.5127,156.0059,15.0757,-18.0725,-43.4399,-155.9619,-0.13416,0.38785,-0.06662,0.90942
18:44:09.054,0.4888,-0.293,0.897,-27.4048,147.522,16.3574,-18.0286,-40.5176,-156.5662,-0.13498,0.36472,-0.07449,0.91821
18:44:09.054,0.583,-0.2432,0.8525,-29.8462,134.3384,28.0762,-18.2648,-37.7985,-156.8628,-0.1369,0.34341,-0.08298,0.92538
18:44:09.054,0.5771,-0.2319,0.7729,-31.7993,135.498,35.0342,-18.7207,-35.1068,-156.8903,-0.14032,0.32263,-0.09232,0.93146
18:44:09.083,0.3022,-0.2607,0.7217,-33.1421,140.7471,28.5034,-19.1437,-32.3438,-157.0496,-0.14297,0.3009,-0.1019,0.93729
18:44:09.096,0.0425,-0.3394,0.7876,-31.7993,132.5684,16.6016,-19.4897,-29.6906,-157.4231,-0.14392,0.27963,-0.11102,0.94269
18:44:09.106,-0.144,-0.4214,0.8857,-26.9165,105.7129,-1.0376,-19.7095,-27.4713,-157.9834,-0.14282,0.26138,-0.1185,0.94717
18:44:09.132,-0.2085,-0.3823,0.9355,-14.7095,76.8433,-18.1274,-19.7095,-25.8618,-158.714,-0.13965,0.2475,-0.1232,0.95078
18:44:09.146,-0.1787,-0.5107,0.9175,-6.7139,42.8467,-28.0762,-19.5337,-24.8566,-159.4885,-0.13535,0.23819,-0.12524,0.95349
18:44:09.167,0.1133,-0.5903,0.9316,10.0098,35.2783,-28.0151,-19.1327,-24.1864,-160.1642,-0.13171,0.23151,-0.12451,0.95575
18:44:09.232,0.6279,-0.3105,0.8638,19.3481,56.9458,-28.7476,-18.5284,-23.3954,-160.9003,-0.12811,0.22348,-0.12225,0.95844
18:44:09.232,0.6738,-0.0151,1.0288,16.2964,100.5859,-24.6582,-17.7649,-21.8793,-161.889,-0.12369,0.20905,-0.12018,0.96252
18:44:09.232,0.4644,-0.189,0.8818,19.7144,116.8213,-8.4229,-17.0892,-19.8193,-162.7844,-0.12045,0.19019,-0.11926,0.96695
18:44:09.245,0.2583,-0.2402,0.5801,29.1138,131.958,0.6714,-16.3477,-17.4792,-163.4436,-0.11945,0.1691,-0.1174,0.97122
18:44:09.264,0.0195,-0.2241,0.6431,38.6963,157.3486,-5.127,-15.4083,-14.6887,-164.2291,-0.11783,0.14371,-0.11432,0.97586
18:44:09.285,0.0908,-0.041,1.3271,26.4282,161.8652,-20.813,-14.5239,-11.684,-165.2893,-0.11353,0.11627,-0.11182,0.98032
18:44:09.305,0.2437,0.0869,1.9375,-29.6021,93.4448,14.6484,-14.6283,-9.3768,-165.8167,-0.11169,0.0961,-0.11591,0.98221
18:44:09.325,0.4277,-0.269,1.1816,-60.791,78.9185,33.5083,-15.5731,-7.7893,-165.6848,-0.11398,0.08362,-0.12573,0.9819
18:44:09.348,-0.1997,-0.5889,0.3506,-45.2881,123.8403,21.9116,-16.5729,-5.7349,-165.6573,-0.11615,0.06708,-0.13666,0.98145
18:44:09.376,-0.1704,-0.3687,0.6274,-38.3301,147.3389,9.5215,-17.3199,-3.0542,-166.2506,-0.11429,0.04416,-0.1463,0.98157
18:44:09.384,-0.3242,-0.3691,0.9053,-42.4194,149.6582,7.4463,-18.1274,-0.2032,-167.0471,-0.11108,0.0195,-0.15634,0.9812
18:44:09.405,-0.4155,-0.3296,0.8979,-49.4995,130.7373,7.1411,-19.0997,2.439,-167.8491,-0.10782,-0.00333,-0.16718,0.97995
18:44:09.472,-0.4214,-0.4775,0.8862,-41.0767,111.3281,0.2441,-20.0555,4.6857,-168.6841,-0.10403,-0.02292,-0.17709,0.97836
